Merk;CC;Model;Type | KW/PK | Bouwjaar;;AGM Landport;SMF;SLA;HVT;GEL;Lithium **
VESPA ;121;PK;PK 125 XL (VMX6T) | KW: 6/PK: 8 | 03.1986 - 09.1990; YB7-A;;;;;;
VESPA ;121;PK;PK 125 XL 2 (VMX7T) | KW: 6/PK: 8 | 03.1991 - 03.1996; YB7-A;;;;;;
VESPA ;121;PK;PK 125 XL AUTOTIC (VMX6T) | KW: 6/PK: 8 | 01.1988 -; YB9B;;;;; GB9B;
VESPA ;123;COSA;Cosa 125 (VNR1T) | KW: 6/PK: 8 | 01.1988 - 09.1998; YB9B;;;;; GB9B;
VESPA ;123;PX;PX 125 (VNX2T) | KW: 6/PK: 8 | 01.1983 - 09.1997; YB7-A;;;;;; LFP7Z
VESPA ;123;PX;PX 125 E Lusso (VNX2T) | KW: 6/PK: 8 | 03.1983 - 12.1995; YB7-A;;;;;; LFP7Z
VESPA ;123;PX;PX 125 E Lusso (VNX2T) | KW: 6/PK: 9 | 03.1983 - 09.1997; YB7-A;;;;;; LFP7Z
VESPA ;123;PX;PX 125 FL | KW: 6/PK: 9 | 01.1998 - 12.1999; YB9B;;;;; GB9B; LFP7Z
VESPA ;123;PX;PX 125 FL DT (ZAPM47100) | KW: 6/PK: 8 | 01.2001 -; YB9B;;;;; GB9B; LFP7Z
VESPA ;123;PX;PX 125 FL DT | KW: 6/PK: 9 | 03.1998 - 12.2008; YB9B;;;;; GB9B; LFP7Z
VESPA ;123;PX;PX 125 T 5 (VNX5T) | KW: 9/PK: 12 | 03.1986 - 09.1999; YB9B;;;;; GB9B; LFP7Z
VESPA ;124;PRIVERA;125 Privera (M81) | KW: 8/PK: 11 | 11.2013 -;;;; YTX12-4;; GTX12-4;
VESPA ;124;PRIVERA;125 Privera ABS (1A) | KW: 8/PK: 11 | 01.2016 -;;;; YTX12-4;; GTX12-4;
VESPA ;124;946;946 125 | KW: 9/PK: 12 | 01.2013 -; YB9B;;;;; GB9B; LFP14
VESPA ;124;ET;ET4 125 (ZAPM04) | KW: 8/PK: 11 | 01.1995 - 09.1999; YB9B;;;;; GB9B; LFP7Z
VESPA ;124;ET;ET4 125 Leader (ZAPM19) | KW: 8/PK: 11 | 03.2000 -;;;; YTZ12-S;; GTZ12-S; LFP7Z
VESPA ;124;GT;GT 125 L | KW: 11/PK: 15 | 04.2003 - 12.2006; YB9B;;;;; GB9B;
VESPA ;124;GTS;GTS 125 (ZAPM313) | KW: 10/PK: 14 | 03.2006 - 12.2013;;;; YTX12-4;; GTX12-4;
VESPA ;124;GTS;GTS 125 i.e. Super (ZAPM453) | KW: 11/PK: 15 | 06.2009 - 12.2013;;;; YTX12-4;; GTX12-4;
VESPA ;124;GTS;GTS 125 i.e. Super | KW: 11/PK: 15 | 01.2014 -; YB9B;;;;; GB9B;
VESPA ;124;GTV;GTV 125 | KW: 10/PK: 14 | 01.2007 - 12.2009; YB9B;;;;; GB9B; LFP14
VESPA ;124;LX;LX 125 (ZAPM441, ZAPM443) | KW: 8/PK: 10 | 01.2005 - 12.2010;;;; YTX12-4;; GTX12-4;
VESPA ;124;LX;LX 125 3V i.e. (ZAPM683) | KW: 9/PK: 12 | 03.2012 -;;;; YTX12-4;; GTX12-4; LFP7
VESPA ;124;LX;LX 125 i.e. (ZAPM681) | KW: 8/PK: 11 | 03.2010 - 09.2012;;;; YTX12-4;; GTX12-4; LFP7
VESPA ;124;LXV;LXV 125 | KW: 8/PK: 10 | 03.2006 - 12.2010;;;; YTX12-4;; GTX12-4;
VESPA ;124;LXV;LXV 125 i.e. | KW: 8/PK: 11 | 03.2006 - 12.2013;;;; YTX12-4;; GTX12-4;
VESPA ;124;S;S 125 | KW: 8/PK: 10 | 09.2007 - 12.2009; YB9B;;;;; GB9B;
VESPA ;124;S;S 125 i.e. (M68) | KW: 8/PK: 11 | 06.2009 - 12.2013; YB9B;;;;; GB9B; LFP7
VESPA ;124;S;S 125 i.e. 3V | KW: 9/PK: 12 | 03.2013 -; YB9B;;;;; GB9B; LFP7
VESPA ;124;SPRINT;Sprint 125 (1A) | KW: 8/PK: 10 | 01.2016 -; YB9B;;;;; GB9B;
VESPA ;124;SPRINT;Sprint 125 | KW: 7/PK: 10 | 01.2014 -; YB9B;;;;; GB9B;
VESPA ;146;PX;PX 150 | KW: 7/PK: 10 | 01.1998 - 12.2001; YB9B;;;;; GB9B; LFP7Z
VESPA ;149;PX;P 150 X (VLX1T) | KW: 7/PK: 10 | 01.1979 - 12.1984; YB9B;;;;; GB9B;
VESPA ;149;PX;PX 150 E Lusso (VLX1T) | KW: 7/PK: 10 | 01.1987 - 03.1997; YB9B;;;;; GB9B; LFP7Z
VESPA ;150;COSA;Cosa 150 (VLR1T) | KW: 7/PK: 9 | 01.1988 - 09.1998; YB9B;;;;; GB9B;
VESPA ;150;LX;LX 150 (ZAPM442) | KW: 9/PK: 12 | 01.2005 - 12.2010; YB9B;;;;; GB9B; LFP7Z
VESPA ;150;LX;LX 150 i.e (ZAPM682) | KW: 9/PK: 12 | 03.2010 - 09.2012;;;; YTX12-4;; GTX12-4; LFP7Z
VESPA ;150;PX;PX 150 (ZAPM74200) | KW: 6/PK: 8 | 01.2011 -; YB9B;;;;; GB9B; LFP7Z
VESPA ;151;ET;ET4 150 (ZAPM04) | KW: 9/PK: 12 | 03.1996 - 09.1999; YB9B;;;;; GB9B; LFP9
VESPA ;151;ET;ET4 150 Leader (ZAPM19) | KW: 9/PK: 12 | 11.2001 - 12.2004; YB9B;;;;; GB9B; LFP9
VESPA ;151;LXV;LXV 150 (M44) | KW: 9/PK: 12 | 01.2007 - 12.2013;;;; YTX12-4;; GTX12-4;
VESPA ;151;PX;PX 150 | KW: 8/PK: 11 | 01.2006 -; YB9B;;;;; GB9B; LFP7Z
VESPA ;151;S;S 150 (M44) | KW: 9/PK: 12 | 01.2008 - 12.2009;;;; YTX12-4;; GTX12-4;
VESPA ;151;S;S 150 i.e. (M68) | KW: 9/PK: 12 | 01.2009 - 12.2012;;;; YTX12-4;; GTX12-4;
VESPA ;155;PRIVERA;150 Privera (M81) | KW: 10/PK: 13 | 11.2013 -;;;; YTX12-4;; GTX12-4;
VESPA ;155;PRIVERA;150 Privera (1B) | KW: 10/PK: 13 | 01.2015 -;;;; YTX12-4;; GTX12-4;
VESPA ;155;946;946 150 | KW: 9/PK: 12 | 01.2014 -; YB9B;;;;; GB9B; LFP14
VESPA ;155;LX;LX 150 3V i.e. (ZAPM684) | KW: 10/PK: 13 | 03.2012 -;;;; YTX12-4;; GTX12-4; LFP7
VESPA ;155;SPRINT;Sprint 150 (M81) | KW: 10/PK: 14 | 01.2015 -; YB9B;;;;; GB9B;
VESPA ;155;SPRINT;Sprint 150 ABS (1B) | KW: 10/PK: 14 | 01.2016 -; YB9B;;;;; GB9B;
VESPA ;198;COSA;Cosa 200 (VDR1M) | KW: 7/PK: 10 | 01.1988 - 09.1998; YB9B;;;;; GB9B;
VESPA ;198;COSA;Cosa 200 (VSR1T) | KW: 9/PK: 12 | 01.1988 - 09.1998; YB9B;;;;; GB9B;
VESPA ;198;GT;GT 200 L (ZAPM312) | KW: 15/PK: 20 | 04.2003 - 12.2006; YB10L-A2;;;;; GB10L-A2; LFP14
VESPA ;198;PX;P 200 E (VSX1T) | KW: 7/PK: 10 | 01.1979 - 12.1984; 12N5,5-3B;;;;;;
VESPA ;198;PX;PX 200 E Grand Sport (VSX1T) | KW: 9/PK: 12 | 01.1987 - 12.1998; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 E GS Traveller | KW: 9/PK: 12 | 03.1987 - 09.1997; YB7-A;;;;;; LFP7Z
VESPA ;198;PX;PX 200 E Lusso (VSX1T) | KW: 7/PK: 10 | 03.1983 - 09.1997; YB7-A;;;;;; LFP7Z
VESPA ;198;PX;PX 200 E Lusso Spezial (VSX1T) | KW: 7/PK: 10 | 01.1987 - 03.1997; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 E Traveller (VSX1T) | KW: 7/PK: 10 | 01.1987 - 09.1997; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 E Traveller (VSX1T) | KW: 7/PK: 10 | 01.1987 - 09.1997; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 FL (VSX1T) | KW: 9/PK: 12 | 01.1998 - 12.1999; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 FL DT (VSX1T) | KW: 9/PK: 12 | 01.2001 - 12.2004; YB9B;;;;; GB9B; LFP7Z
VESPA ;198;PX;PX 200 FL Millenium (VSX1T) | KW: 9/PK: 12 | 01.2001 - 12.2002; YB9B;;;;; GB9B; LFP7Z
VESPA ;244;GTS;GTS 250 (ZAPM45100, ZAPM45101) | KW: 16/PK: 21 | 06.2005 - 12.2012;;;; YTX12-4;; GTX12-4;
VESPA ;244;GT60;GTS 250 | KW: 16/PK: 21 | 03.2006 - 12.2007;;;; YTX12-4;; GTX12-4;
VESPA ;244;GTS;GTS 250 | KW: 16/PK: 21 | 06.2014 -;;;; YTX14-4; HVT-8; GTX14-4;
VESPA ;244;GTS;GTS 250 ABS (ZAPM45100, ZAPM45101) | KW: 16/PK: 21 | 06.2005 - 12.2012;;;; YTX12-4;; GTX12-4;
VESPA ;244;GTS;GTS 250 i.e. | KW: 16/PK: 21 | 06.2005 - 12.2012;;;; YTX14-4; HVT-8; GTX14-4;
VESPA ;244;GTV;GTV 250 | KW: 16/PK: 21 | 01.2007 - 09.2012;;;; YTX14-4; HVT-8; GTX14-4; LFP14
VESPA ;278;GTS;GTS 300 ABS (3C) | KW: 16/PK: 22 | 10.2016 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
VESPA ;278;GTS;GTS 300 ABS | KW: 16/PK: 22 | 06.2014 - 10.2016;;;; YTX14-4; HVT-8; GTX14-4; LFP14
VESPA ;278;GTS;GTS 300 Super (ZAPM452) | KW: 16/PK: 22 | 04.2008 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
VESPA ;278;GTS;GTS 300 Super Sport | KW: 16/PK: 22 | 01.2010 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
VESPA ;278;GTV;GTV 300 i.e | KW: 16/PK: 22 | 01.2007 - 09.2012;;;; YTX14-4; HVT-8; GTX14-4;
VICTORY ;1179;OCTANE;Octane (F) | KW: 76/PK: 104 | 01.2016 -;;;;;; G12-19;
VICTORY ;1634;HAMMER;Hammer 8-Ball | KW: 66/PK: 90 | 01.2010 - 12.2010;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1634;KINGPIN;Kingpin | KW: 68/PK: 92 | 01.2010 - 12.2010;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1634;KINGPIN;Kingpin 8-Ball | KW: 68/PK: 93 | 01.2010 - 12.2010;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1634;VEGAS;Vegas | KW: 68/PK: 92 | 01.2010 - 12.2010;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;BOARDWALK;Boardwalk | KW: 65/PK: 88 | 01.2014 -;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;CROSS COUNTRY;Cross Country | KW: 54/PK: 73 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;CROSS COUNTRY;Cross Country | KW: 54/PK: 73 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;CROSS COUNTRY;Cross Country Ness | KW: 54/PK: 73 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;CROSS COUNTRY;Cross Country Tour | KW: 61/PK: 83 | 01.2015 -;;;;;; G12-19;
VICTORY ;1731;CROSS ROADS;Cross Roads Classic | KW: 54/PK: 73 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;GUNNER;Gunner | KW: 65/PK: 88 | 01.2014 -;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;GUNNER;Gunner | KW: 70/PK: 95 | 01.2017 -;;;;;; G12-19;
VICTORY ;1731;HAMMER;Hammer | KW: 71/PK: 97 | 01.2010 - 12.2011;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer 8-Ball | KW: 65/PK: 88 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;HAMMER;Hammer 8-Ball | KW: 68/PK: 92 | 01.2013 - 12.2013;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer 8-Ball | KW: 70/PK: 95 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer 8-Ball | KW: 71/PK: 97 | 01.2011 - 12.2012;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer S | KW: 65/PK: 88 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;HAMMER;Hammer S | KW: 66/PK: 90 | 01.2010 - 12.2012;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer S | KW: 70/PK: 95 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HAMMER;Hammer S LE | KW: 70/PK: 95 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HIGHBALL;High-Ball | KW: 65/PK: 88 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;HIGHBALL;High-Ball | KW: 65/PK: 88 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;HIGHBALL;High-Ball | KW: 70/PK: 95 | 01.2017 -;;;;;; G12-19;
VICTORY ;1731;JACKPOT;Jackpot | KW: 66/PK: 90 | 01.2010 - 12.2012;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;JACKPOT;Jackpot | KW: 70/PK: 95 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;JACKPOT;Jackpot | KW: 71/PK: 97 | 01.2013 - 12.2013;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;JUDGE;Judge | KW: 65/PK: 88 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;JUDGE;Judge | KW: 65/PK: 88 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;JUDGE;Judge | KW: 70/PK: 95 | 01.2017 -;;;;;; G12-19;
VICTORY ;1731;KINGPIN;Kingpin | KW: 65/PK: 88 | 01.2011 - 12.2012;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;KINGPIN;Kingpin 8-Ball | KW: 65/PK: 88 | 01.2011 - 12.2011;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;GNUM;gnum | KW: 54/PK: 73 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;GNUM;gnum X-1 | KW: 54/PK: 73 | 01.2015 -;;;;; HVT-1; GTX20-3;
VICTORY ;1731;VEGAS;Vegas | KW: 65/PK: 88 | 01.2011 - 12.2012;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;VEGAS;Vegas | KW: 65/PK: 88 | 01.2016 -;;;;;; G12-19;
VICTORY ;1731;VEGAS;Vegas 8-Ball | KW: 65/PK: 88 | 01.2015 - 12.2015;;;;; HVT-1; GTX20-3;
VICTORY ;1731;VEGAS;Vegas 8-Ball | KW: 65/PK: 88 | 01.2016 -;;;;;; G12-19;
VICTORY ;1731;VEGAS;Vegas 8-Ball | KW: 70/PK: 95 | 01.2014 - 12.2014;;;;; HVT-1; GTX20-3; LFP20
VICTORY ;1731;VISION;Vision | KW: 57/PK: 78 | 01.2011 -;;;;;; G12-19; LFP20
VICTORY ;1731;VISION;Vision | KW: 61/PK: 83 | 01.2015 -;;;;; HVT-1; GTX20-3;
YAHA ;49;AEROX;Aerox | KW: 2/PK: 3 | 01.2014 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox 4 | KW: 3/PK: 4 | 01.2014 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox 50 CatCon. (AEROX-R, YQ) | KW: 3/PK: 4 | 01.1997 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox 50 R (SA14, YQ) | KW: 2/PK: 3 | 01.2013 - 12.2013; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox 50 R Naked (SA14, YQ) | KW: 2/PK: 3 | 01.2013 - 12.2013; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox 50 Ultite CatCon. (AEROX-R, YQ) | KW: 3/PK: 4 | 01.1998 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox Naked | KW: 2/PK: 3 | 01.2014 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox R (SA14, YQ) | KW: 2/PK: 3 | 01.2001 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox R 50 CatCon. | KW: 3/PK: 4 | 01.1997 - 12.2001; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox R 50 CatCon. M-Biaggi (SA14, YQ) | KW: 3/PK: 4 | 01.2000 - 12.2001; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox R Race Replica (SA14, YQ) | KW: 2/PK: 3 | 06.2009 - 12.2011; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox Race Replica (SA14, YQ) | KW: 2/PK: 3 | 01.2004 - 12.2007; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AEROX;Aerox WGP 50th Anniversary (SA14, YQ) | KW: 2/PK: 3 | 01.2012 - 12.2013; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;AXIS;Axis 50 CatCon. (5AK) | KW: 1/PK: 1 | 01.1995 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BREEZE;Breeze 50 CatCon. | KW: 3/PK: 4 | 01.1994 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 (4BX/4RD) | KW: 3/PK: 5 | 01.1991 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 | KW: 2/PK: 3 | 01.1993 - 12.1994; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 Bump CatCon. (4VA) | KW: 3/PK: 5 | 01.1997 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 NG | KW: 3/PK: 5 | 01.1995 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 NG CatCon. (SA056) | KW: 3/PK: 4 | 01.1999 - 12.2008; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 Original | KW: 2/PK: 3 | 01.2010 - 12.2011; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 R (4BX/4RD) | KW: 3/PK: 5 | 01.1991 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50 SPY CatCon. (4VA) | KW: 3/PK: 5 | 01.1995 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;BWs;BW 50/R | KW: 3/PK: 4 | 01.2001 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;CA;CA 50 M Salient | KW: 2/PK: 3 | 01.1984 -;6YB8-3B;;;;;;
YAHA ;49;CRZ;CRZ 50 | KW: 2/PK: 3 | 01.1991 - 12.1995; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;CW;CW 50 L | KW: 2/PK: 3 | 01.2003 - 12.2004; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;CW;CW 50 Original | KW: 2/PK: 3 | 01.2002 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;CW;CW 50 SPY | KW: 2/PK: 3 | 01.1995 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;DT;DT 50 M (2M4) | KW: 2/PK: 3 | 01.1978 - 12.1983;6N4-2A-4;;;;;;
YAHA ;49;DT;DT 50 MX (1NN) | KW: 3/PK: 4 | 01.1986 - 12.1989;6N4-2A-4;;;;;;
YAHA ;49;DT;DT 50 MX-S (102282) | KW: 3/PK: 4 | 01.1986 - 12.1989;6N4-2A-4;;;;;;
YAHA ;49;DT;DT 50 MX-S (2UM) | KW: 3/PK: 4 | 01.1986 - 12.1987;6N4-2A-4;;;;;;
YAHA ;49;DT;DT 50 R (3MN) | KW: 2/PK: 3 | 01.1989 - 12.1998;6N4B-2A;;;;;;
YAHA ;49;DT;DT 50 R | KW: 2/PK: 3 | 01.2004 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;49;DT;DT 50 X | KW: 2/PK: 3 | 01.2007 - 12.2009; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;49;DT;DT 50 X | KW: 2/PK: 3 | 01.2010 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;49;GIGGLE;Giggle (SA35) | KW: 3/PK: 4 | 12.2007 - 12.2009;;;; YTX5-3;; GTX5-3;
YAHA ;49;GIGGLE;Giggle 4T | KW: 3/PK: 4 | 01.2009 - 12.2010;;;; YTX5-3;; GTX5-3;
YAHA ;49;JOG;Jog 50 | KW: 4/PK: 5 | 01.1990 - 12.2006;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;JOG;Jog 50 Teen | KW: 1/PK: 2 | 01.1998 - 12.2006;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;JOG;Jog R (SA22) | KW: 2/PK: 2 | 01.2006 -;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;JOG;Jog R | KW: 2/PK: 3 | 01.2002 - 12.2005;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;JOG;Jog RR (SA22) | KW: 2/PK: 3 | 01.2006 -;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;JOG;Jog RR | KW: 3/PK: 4 | 01.2002 - 12.2005;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;49;NEOS;Neos 50 2T (5AD) | KW: 2/PK: 3 | 01.2007 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;NEOS;Neos 50 2T (SA15) | KW: 2/PK: 3 | 01.2002 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;NEOS;Neos 50 2T | KW: 2/PK: 3 | 01.2004 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;NEOS;Neos 50 2T CatCon. | KW: 2/PK: 3 | 01.1997 - 12.2007; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;NEOS;Neos 50 2T Easy (5AD) | KW: 2/PK: 3 | 01.2014 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;NEOS;Neos 50 4T (5AD) | KW: 2/PK: 3 | 11.2008 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;RD;RD 50 DX (2U1) | KW: 5/PK: 6 | 01.1974 - 12.1979;6N4A-4D;;;;;;
YAHA ;49;RD;RD 50 M (2E0, 2L4) | KW: 2/PK: 3 | 07.1977 - 12.1982;6N4A-4D;;;;;;
YAHA ;49;SLIDER;Slider 50 CatCon. (SA09) | KW: 2/PK: 3 | 01.2000 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;WHY;Why 50 CatCon. | KW: 2/PK: 3 | 01.1999 - 12.2012; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;49;ZEST;Zest 50 (4FW) | KW: 2/PK: 3 | 01.1993 - 12.1997; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;50;AXIS;Axis 50 CatCon. (3UG) | KW: 3/PK: 4 | 01.1995 - 12.1997; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;50;DT;DT 50 X | KW: 1/PK: 2 | 01.2003 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;50;TZR;TZR 50 (RA03) | KW: 2/PK: 2 | 01.2003 -;;;; YT4B-5;;; LFP5
YAHA ;50;ZEST;Zest 50 CatCon. | KW: 3/PK: 4 | 01.1994 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;79;DT;DT 80 LC1 (37A) | KW: 7/PK: 10 | 01.1983 - 09.1984;6N4-2A-7;;;;;;
YAHA ;79;DT;DT 80 LC2 (53V) | KW: 7/PK: 10 | 01.1985 - 12.1997;6N4-2A-7;;;;;;
YAHA ;79;DT;DT 80 MX-S (5J1) | KW: 5/PK: 7 | 01.1980 - 12.1984;6N4-2A-7;;;;;;
YAHA ;79;DT;DT 80 MX-S (5T8) | KW: 6/PK: 8 | 01.1983 - 12.1986;6N4-2A-7;;;;;;
YAHA ;79;FS;FS 80 SE (5A7) | KW: 5/PK: 7 | 01.1981 - 01.1984;6N4A-4D;;;;;;
YAHA ;79;RD;RD 80 LC 1 (10X) | KW: 6/PK: 8 | 01.1982 - 12.1984;6N4B-2A-3;;;;;;
YAHA ;79;RD;RD 80 LC 2 (30W) | KW: 7/PK: 10 | 01.1983 - 12.1987;6N4B-2A-3;;;;;;
YAHA ;80;ZEST;Zest 80 (4MU) | KW: 5/PK: 7 | 01.1994 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
YAHA ;101;AEROX;Aerox 100 CatCon. (SB05, YQ) | KW: 6/PK: 7 | 01.2000 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;101;BWs;BWs 100 CatCon. (SB02) | KW: 6/PK: 8 | 01.1999 - 12.2001;;;; YTX5-3;; GTX5-3; LFP5
YAHA ;101;NEOS;Neos 100 CatCon. | KW: 5/PK: 7 | 01.2000 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
YAHA ;114;D'ELIGHT;D'elight | KW: 5/PK: 7 | 08.2013 -;;;; YTZ7-S;; GTZ7-S;
YAHA ;114;CRYPTON;T 110 (KE14) | KW: 5/PK: 7 | 11.2009 -; YB5L-B;;; YB5L-B (S);; GB5L-B; LFP5
